Chat ID,Chat Start Time,Chat Start Day,Chat End Time,Chat Length,Messages to Bot,Bot Responses (Low Confidence),Bot Responses (No Confidence)
22484684,"October 9, 2023 3:18 PM",1,"October 9, 2023 3:18 PM",18,1,,
22484377,"October 9, 2023 3:09 PM",1,"October 9, 2023 3:19 PM",621,1,,
22483756,"October 9, 2023 2:50 PM",1,"October 9, 2023 2:51 PM",10,,,
22483600,"October 9, 2023 2:45 PM",1,"October 9, 2023 2:46 PM",59,1,,1
22482604,"October 9, 2023 2:15 PM",1,"October 9, 2023 2:15 PM",,,,
22480943,"October 9, 2023 1:24 PM",1,"October 9, 2023 1:30 PM",387,1,,1
22478789,"October 9, 2023 12:19 PM",1,"October 9, 2023 12:19 PM",,,,
22477934,"October 9, 2023 11:51 AM",1,"October 9, 2023 11:52 AM",44,2,,
22476831,"October 9, 2023 11:13 AM",1,"October 9, 2023 11:14 AM",16,1,,
22476792,"October 9, 2023 11:12 AM",1,"October 9, 2023 11:13 AM",25,1,,1
22476715,"October 9, 2023 11:10 AM",1,"October 9, 2023 11:13 AM",167,1,,
22476611,"October 9, 2023 11:06 AM",1,"October 9, 2023 11:07 AM",61,1,,
22476522,"October 9, 2023 11:03 AM",1,"October 9, 2023 4:05 PM",18108,2,,
22476119,"October 9, 2023 10:49 AM",1,"October 9, 2023 10:49 AM",,,,
22475470,"October 9, 2023 10:25 AM",1,"October 9, 2023 10:25 AM",,,,
22475394,"October 9, 2023 10:22 AM",1,"October 9, 2023 10:22 AM",,,,
22475323,"October 9, 2023 10:20 AM",1,"October 9, 2023 10:22 AM",132,4,,1
22475125,"October 9, 2023 10:12 AM",1,"October 9, 2023 10:13 AM",65,,,
22474956,"October 9, 2023 10:06 AM",1,"October 9, 2023 10:06 AM",,,,
22474872,"October 9, 2023 10:01 AM",1,"October 9, 2023 10:01 AM",,,,
22474596,"October 9, 2023 9:50 AM",1,"October 9, 2023 9:51 AM",48,1,,1
22474294,"October 9, 2023 9:37 AM",1,"October 9, 2023 9:56 AM",1148,1,,
22473755,"October 9, 2023 9:11 AM",1,"October 9, 2023 9:19 AM",465,1,,
22473733,"October 9, 2023 9:10 AM",1,"October 9, 2023 9:11 AM",79,2,,
22473262,"October 9, 2023 8:45 AM",1,"October 9, 2023 8:46 AM",11,1,,
22473112,"October 9, 2023 8:36 AM",1,"October 9, 2023 8:50 AM",875,1,,1
22468369,"October 9, 2023 1:06 AM",1,"October 9, 2023 1:06 AM",,,,
22466238,"October 8, 2023 10:30 PM",,"October 8, 2023 10:31 PM",67,,,
22465295,"October 8, 2023 9:29 PM",,"October 8, 2023 9:29 PM",16,,,
22463967,"October 8, 2023 8:05 PM",,"October 8, 2023 8:05 PM",,,,
22460721,"October 8, 2023 4:43 PM",,"October 8, 2023 4:43 PM",,,,
22459619,"October 8, 2023 3:34 PM",,"October 8, 2023 3:39 PM",332,1,,
22459566,"October 8, 2023 3:31 PM",,"October 8, 2023 3:31 PM",,,,
22459373,"October 8, 2023 3:19 PM",,"October 8, 2023 3:20 PM",48,,,
22459289,"October 8, 2023 3:13 PM",,"October 8, 2023 3:14 PM",35,,,
22458701,"October 8, 2023 2:38 PM",,"October 8, 2023 2:38 PM",,,,
22458257,"October 8, 2023 2:11 PM",,"October 8, 2023 2:11 PM",,,,
22457963,"October 8, 2023 1:52 PM",,"October 8, 2023 1:52 PM",,,,
22457884,"October 8, 2023 1:55 PM",,"October 8, 2023 1:55 PM",,,,
22457318,"October 8, 2023 1:12 PM",,"October 8, 2023 1:12 PM",,,,
22456804,"October 8, 2023 12:39 PM",,"October 8, 2023 3:35 PM",10558,1,,1
22456726,"October 8, 2023 12:34 PM",,"October 8, 2023 12:35 PM",84,1,,1
22455933,"October 8, 2023 11:38 AM",,"October 8, 2023 11:38 AM",44,1,,
22455361,"October 8, 2023 10:53 AM",,"October 8, 2023 10:53 AM",,,,
22455088,"October 8, 2023 12:06 PM",,"October 8, 2023 12:06 PM",,,,
22454844,"October 8, 2023 10:10 AM",,"October 8, 2023 10:11 AM",43,1,,
22454559,"October 8, 2023 9:44 AM",,"October 8, 2023 9:45 AM",25,,,
22454497,"October 8, 2023 9:39 AM",,"October 8, 2023 9:39 AM",9,1,,
22454394,"October 8, 2023 9:29 AM",,"October 8, 2023 9:31 AM",74,1,,1
22449274,"October 8, 2023 12:09 AM",6,"October 8, 2023 12:09 AM",21,,,
22449257,"October 8, 2023 12:07 AM",6,"October 8, 2023 12:08 AM",29,,,
22449240,"October 8, 2023 12:07 AM",6,"October 8, 2023 12:07 AM",,,,
22448944,"October 7, 2023 11:43 PM",6,"October 7, 2023 11:43 PM",34,1,,
22447083,"October 7, 2023 9:08 PM",6,"October 7, 2023 9:10 PM",110,2,,
22445321,"October 7, 2023 6:53 PM",6,"October 7, 2023 6:53 PM",,,,
22445253,"October 7, 2023 6:48 PM",6,"October 7, 2023 6:48 PM",,,,
22443276,"October 7, 2023 4:35 PM",6,"October 7, 2023 4:43 PM",479,2,,
22442639,"October 7, 2023 3:55 PM",6,"October 7, 2023 3:56 PM",77,2,,
22442591,"October 7, 2023 3:52 PM",6,"October 7, 2023 3:52 PM",,,,
22441518,"October 7, 2023 2:42 PM",6,"October 7, 2023 2:42 PM",,,,
22440697,"October 7, 2023 1:51 PM",6,"October 7, 2023 1:51 PM",,,,
22440567,"October 7, 2023 1:43 PM",6,"October 7, 2023 1:43 PM",,,,
22440210,"October 7, 2023 1:20 PM",6,"October 7, 2023 1:20 PM",,,,
22439749,"October 7, 2023 12:49 PM",6,"October 7, 2023 12:51 PM",131,1,,1
22439726,"October 7, 2023 12:47 PM",6,"October 7, 2023 12:49 PM",78,1,,
22439486,"October 11, 2023 1:57 PM",3,"October 11, 2023 1:57 PM",23,,,
22439256,"October 7, 2023 12:17 PM",6,"October 7, 2023 12:17 PM",,,,
22439029,"October 7, 2023 12:01 PM",6,"October 7, 2023 12:14 PM",772,2,1,
22438965,"October 7, 2023 11:57 AM",6,"October 7, 2023 11:57 AM",,,,
22438705,"October 7, 2023 11:40 AM",6,"October 7, 2023 11:40 AM",21,,,
22437837,"October 7, 2023 10:36 AM",6,"October 7, 2023 10:36 AM",,,,
22437830,"October 7, 2023 10:36 AM",6,"October 7, 2023 10:36 AM",,,,
22437730,"October 7, 2023 10:28 AM",6,"October 7, 2023 10:29 AM",100,1,,
22437384,"October 7, 2023 10:01 AM",6,"October 7, 2023 10:01 AM",,,,
22431787,"October 7, 2023 12:07 AM",5,"October 7, 2023 12:17 AM",638,3,,1
22431006,"October 6, 2023 11:04 PM",5,"October 6, 2023 11:04 PM",,,,
22430776,"October 6, 2023 10:47 PM",5,"October 6, 2023 10:48 PM",68,1,,
22430429,"October 6, 2023 10:21 PM",5,"October 6, 2023 10:21 PM",,,,
22426425,"October 6, 2023 5:50 PM",5,"October 6, 2023 5:50 PM",,,,
22425953,"October 6, 2023 5:25 PM",5,"October 6, 2023 5:25 PM",,,,
22425593,"October 6, 2023 5:08 PM",5,"October 6, 2023 6:24 PM",4588,2,,
22425099,"October 6, 2023 4:43 PM",5,"October 6, 2023 5:04 PM",1243,2,,
22424210,"October 6, 2023 4:04 PM",5,"October 6, 2023 4:11 PM",385,1,,
22424209,"October 6, 2023 4:04 PM",5,"October 6, 2023 4:11 PM",394,1,,1
22424106,"October 6, 2023 4:00 PM",5,"October 6, 2023 4:14 PM",824,1,,
22424066,"October 6, 2023 3:59 PM",5,"October 6, 2023 4:00 PM",47,1,,
22423711,"October 6, 2023 3:44 PM",5,"October 6, 2023 3:44 PM",,,,
22423705,"October 6, 2023 3:44 PM",5,"October 6, 2023 3:50 PM",338,4,2,1
22423694,"October 6, 2023 3:43 PM",5,"October 6, 2023 3:43 PM",,,,
22423622,"October 6, 2023 3:41 PM",5,"October 6, 2023 3:42 PM",57,1,,
22423201,"October 6, 2023 3:25 PM",5,"October 6, 2023 4:04 PM",2385,1,,
22423176,"October 6, 2023 3:23 PM",5,"October 6, 2023 3:23 PM",,,,
22423139,"October 6, 2023 3:23 PM",5,"October 6, 2023 3:24 PM",66,,,
22422953,"October 6, 2023 3:15 PM",5,"October 6, 2023 3:15 PM",,,,
22422662,"October 6, 2023 3:04 PM",5,"October 6, 2023 3:32 PM",1686,1,,
22422033,"October 6, 2023 2:41 PM",5,"October 6, 2023 2:44 PM",146,2,,
22421959,"October 6, 2023 2:38 PM",5,"October 6, 2023 2:38 PM",,,,
22421954,"October 6, 2023 2:39 PM",5,"October 6, 2023 2:47 PM",528,6,,
22421729,"October 6, 2023 2:31 PM",5,"October 6, 2023 2:31 PM",,,,
22421673,"October 6, 2023 2:29 PM",5,"October 6, 2023 2:38 PM",492,1,,1
22421477,"October 6, 2023 2:23 PM",5,"October 6, 2023 2:23 PM",,,,
22421401,"October 6, 2023 2:20 PM",5,"October 6, 2023 2:26 PM",360,2,,1
22421318,"October 6, 2023 2:17 PM",5,"October 6, 2023 3:09 PM",3113,3,1,
22421127,"October 6, 2023 2:10 PM",5,"October 6, 2023 2:12 PM",66,1,,
22420999,"October 6, 2023 2:06 PM",5,"October 6, 2023 2:27 PM",1248,2,,1
22420541,"October 6, 2023 1:50 PM",5,"October 6, 2023 2:08 PM",1070,,,
22420255,"October 6, 2023 2:01 PM",5,"October 6, 2023 2:01 PM",,,,
22420159,"October 6, 2023 1:35 PM",5,"October 6, 2023 1:35 PM",,,,
22420036,"October 6, 2023 1:31 PM",5,"October 6, 2023 1:33 PM",100,1,,1
22419807,"October 6, 2023 1:22 PM",5,"October 6, 2023 1:36 PM",801,1,,1
22419441,"October 6, 2023 1:11 PM",5,"October 6, 2023 1:12 PM",32,1,,
22419396,"October 6, 2023 1:08 PM",5,"October 6, 2023 1:08 PM",14,1,,
22419097,"October 6, 2023 12:58 PM",5,"October 6, 2023 1:59 PM",3632,1,,1
22419056,"October 6, 2023 12:56 PM",5,"October 6, 2023 1:08 PM",706,1,,1
22417857,"October 6, 2023 12:17 PM",5,"October 6, 2023 12:17 PM",,,,
22417829,"October 6, 2023 12:16 PM",5,"October 6, 2023 12:17 PM",19,,,
22417559,"October 6, 2023 12:07 PM",5,"October 6, 2023 12:16 PM",551,1,,
22417526,"October 6, 2023 12:05 PM",5,"October 6, 2023 12:06 PM",45,1,,
22417359,"October 6, 2023 11:59 AM",5,"October 6, 2023 11:59 AM",,,,
22417271,"October 6, 2023 11:56 AM",5,"October 6, 2023 12:05 PM",519,1,,1
22415988,"October 6, 2023 11:14 AM",5,"October 6, 2023 11:45 AM",1863,2,,1
22415743,"October 6, 2023 11:06 AM",5,"October 6, 2023 11:23 AM",1044,3,,
22415391,"October 6, 2023 10:54 AM",5,"October 6, 2023 11:12 AM",1093,2,,1
22415164,"October 6, 2023 10:45 AM",5,"October 6, 2023 10:57 AM",714,1,,
22414867,"October 6, 2023 10:35 AM",5,"October 6, 2023 10:45 AM",630,,,
22413955,"October 6, 2023 9:57 AM",5,"October 6, 2023 9:57 AM",,,,
22413785,"October 6, 2023 9:50 AM",5,"October 6, 2023 9:50 AM",11,,,
22413741,"October 6, 2023 9:48 AM",5,"October 6, 2023 11:29 AM",6033,1,,
22413515,"October 6, 2023 9:38 AM",5,"October 6, 2023 9:39 AM",96,1,,
22413349,"October 6, 2023 9:30 AM",5,"October 6, 2023 10:02 AM",1953,2,,1
22413003,"October 6, 2023 9:14 AM",5,"October 6, 2023 9:14 AM",24,1,,
22412945,"October 6, 2023 9:11 AM",5,"October 6, 2023 9:13 AM",126,1,1,
22412802,"October 6, 2023 9:03 AM",5,"October 6, 2023 9:12 AM",590,1,,1
22406205,"October 5, 2023 11:18 PM",4,"October 5, 2023 11:18 PM",,,,
22405720,"October 5, 2023 10:46 PM",4,"October 5, 2023 10:46 PM",,,,
22405715,"October 5, 2023 10:46 PM",4,"October 5, 2023 10:46 PM",27,,,
22405278,"October 5, 2023 10:19 PM",4,"October 5, 2023 10:20 PM",55,1,,
22405066,"October 5, 2023 10:05 PM",4,"October 5, 2023 10:06 PM",29,1,,
22404734,"October 5, 2023 9:47 PM",4,"October 5, 2023 9:47 PM",8,1,,
22404573,"October 5, 2023 9:41 PM",4,"October 5, 2023 9:41 PM",,,,
22403759,"October 5, 2023 8:58 PM",4,"October 5, 2023 9:00 PM",173,2,,
22401655,"October 5, 2023 7:07 PM",4,"October 5, 2023 7:08 PM",29,1,,
22401575,"October 5, 2023 7:03 PM",4,"October 5, 2023 7:03 PM",,,,
22398559,"October 5, 2023 4:52 PM",4,"October 5, 2023 5:01 PM",547,,,
22397850,"October 5, 2023 4:27 PM",4,"October 5, 2023 4:27 PM",,,,
22397466,"October 5, 2023 4:15 PM",4,"October 5, 2023 4:15 PM",,,,
22397454,"October 5, 2023 4:15 PM",4,"October 5, 2023 4:15 PM",,,,
22396345,"October 5, 2023 3:39 PM",4,"October 5, 2023 3:41 PM",95,1,1,
22396039,"October 5, 2023 3:30 PM",4,"October 5, 2023 3:58 PM",1715,1,,1
22395807,"October 5, 2023 3:23 PM",4,"October 5, 2023 3:41 PM",1102,1,,
22395454,"October 5, 2023 3:11 PM",4,"October 5, 2023 3:11 PM",,,,
22394997,"October 5, 2023 2:57 PM",4,"October 5, 2023 2:59 PM",123,1,,
22394642,"October 5, 2023 2:47 PM",4,"October 5, 2023 2:47 PM",,,,
22394441,"October 5, 2023 2:40 PM",4,"October 5, 2023 3:19 PM",2328,1,,1
22394301,"October 5, 2023 2:36 PM",4,"October 5, 2023 2:38 PM",103,,,
22393537,"October 5, 2023 2:16 PM",4,"October 5, 2023 9:37 PM",26455,5,,
22393146,"October 5, 2023 2:06 PM",4,"October 5, 2023 2:06 PM",,,,
22393140,"October 5, 2023 2:06 PM",4,"October 5, 2023 2:06 PM",,,,
22392791,"October 5, 2023 2:04 PM",4,"October 5, 2023 2:04 PM",,,,
22392484,"October 5, 2023 1:46 PM",4,"October 5, 2023 1:47 PM",55,2,1,
22392080,"October 5, 2023 1:34 PM",4,"October 5, 2023 1:34 PM",,,,
22391972,"October 5, 2023 1:31 PM",4,"October 6, 2023 12:55 PM",84291,1,1,
22391555,"October 5, 2023 1:18 PM",4,"October 5, 2023 1:28 PM",573,1,,1
22391548,"October 5, 2023 1:18 PM",4,"October 5, 2023 1:18 PM",,,,
22391532,"October 5, 2023 1:18 PM",4,"October 5, 2023 1:19 PM",83,,,
22391173,"October 5, 2023 1:07 PM",4,"October 5, 2023 1:07 PM",11,1,,
22391109,"October 5, 2023 1:05 PM",4,"October 5, 2023 1:31 PM",1510,1,,
22390540,"October 5, 2023 12:48 PM",4,"October 5, 2023 12:48 PM",,,,
22390268,"October 5, 2023 12:40 PM",4,"October 5, 2023 12:55 PM",926,1,,
22390146,"October 5, 2023 12:36 PM",4,"October 5, 2023 12:36 PM",,,,
22390106,"October 5, 2023 12:35 PM",4,"October 5, 2023 12:40 PM",270,1,,
22389960,"October 5, 2023 12:32 PM",4,"October 5, 2023 12:51 PM",1167,2,,1
22389115,"October 5, 2023 12:10 PM",4,"October 5, 2023 12:14 PM",216,1,,1
22388985,"October 5, 2023 12:07 PM",4,"October 5, 2023 12:07 PM",17,1,,
22388550,"October 5, 2023 11:54 AM",4,"October 5, 2023 11:54 AM",,,,
22388534,"October 5, 2023 11:53 AM",4,"October 5, 2023 11:53 AM",,,,
22388531,"October 5, 2023 11:53 AM",4,"October 5, 2023 12:01 PM",491,1,,1
22388131,"October 5, 2023 11:40 AM",4,"October 5, 2023 12:16 PM",2154,1,,1
22387772,"October 5, 2023 11:31 AM",4,"October 5, 2023 11:31 AM",,,,
22387672,"October 5, 2023 11:27 AM",4,"October 5, 2023 11:40 AM",782,1,,1
22387514,"October 5, 2023 11:24 AM",4,"October 5, 2023 11:25 AM",96,2,,
22386972,"October 5, 2023 11:08 AM",4,"October 5, 2023 11:09 AM",91,1,,
22386387,"October 5, 2023 10:49 AM",4,"October 5, 2023 11:12 AM",1347,1,,1
22386268,"October 5, 2023 10:45 AM",4,"October 5, 2023 11:12 AM",1647,1,,
22385972,"October 5, 2023 10:37 AM",4,"October 5, 2023 11:08 AM",1904,1,,
22385708,"October 5, 2023 10:27 AM",4,"October 5, 2023 10:27 AM",19,1,,
22385656,"October 5, 2023 10:25 AM",4,"October 5, 2023 10:27 AM",98,1,,
22385111,"October 5, 2023 10:07 AM",4,"October 5, 2023 10:39 AM",1874,2,,1
22384825,"October 5, 2023 9:57 AM",4,"October 5, 2023 9:58 AM",84,1,,
22384454,"October 5, 2023 9:43 AM",4,"October 5, 2023 9:49 AM",380,1,,
22384171,"October 5, 2023 9:32 AM",4,"October 5, 2023 9:44 AM",701,,,
22384015,"October 5, 2023 9:26 AM",4,"October 5, 2023 9:29 AM",170,1,,1
22383344,"October 5, 2023 8:54 AM",4,"October 5, 2023 8:54 AM",,,,
22383342,"October 5, 2023 8:54 AM",4,"October 5, 2023 8:54 AM",,,,
22382871,"October 5, 2023 8:29 AM",4,"October 5, 2023 8:29 AM",22,,,
22382762,"October 5, 2023 8:23 AM",4,"October 5, 2023 8:23 AM",,,,
22382587,"October 5, 2023 8:13 AM",4,"October 5, 2023 8:43 AM",1817,1,,
22382466,"October 5, 2023 8:05 AM",4,"October 5, 2023 8:07 AM",164,1,,
22382314,"October 5, 2023 7:54 AM",4,"October 5, 2023 8:02 AM",515,1,,
22378342,"October 5, 2023 1:28 AM",4,"October 5, 2023 1:28 AM",35,1,,1
22377588,"October 5, 2023 12:24 AM",3,"October 5, 2023 12:25 AM",33,1,,
22375691,"October 4, 2023 10:25 PM",3,"October 4, 2023 10:25 PM",,,,
22375233,"October 4, 2023 10:00 PM",3,"October 4, 2023 10:02 PM",97,1,,
22374307,"October 4, 2023 9:11 PM",3,"October 4, 2023 9:11 PM",,,,
22374087,"October 4, 2023 9:00 PM",3,"October 4, 2023 9:01 PM",47,,,
22373197,"October 5, 2023 9:07 PM",4,"October 5, 2023 9:07 PM",,,,
22371956,"October 4, 2023 7:17 PM",3,"October 4, 2023 7:18 PM",31,1,,
22370867,"October 4, 2023 6:29 PM",3,"October 4, 2023 6:30 PM",72,1,,
22370680,"October 4, 2023 6:21 PM",3,"October 4, 2023 6:22 PM",87,1,,
22370667,"October 4, 2023 6:20 PM",3,"October 4, 2023 6:20 PM",,,,
22368787,"October 4, 2023 5:06 PM",3,"October 4, 2023 5:06 PM",,,,
22368256,"October 4, 2023 4:47 PM",3,"October 4, 2023 4:48 PM",67,,,
22366960,"October 4, 2023 4:04 PM",3,"October 4, 2023 4:09 PM",279,1,1,
22366598,"October 4, 2023 3:54 PM",3,"October 4, 2023 3:54 PM",,,,
22366592,"October 4, 2023 3:54 PM",3,"October 4, 2023 3:54 PM",,,,
22366298,"October 4, 2023 3:46 PM",3,"October 4, 2023 3:46 PM",,,,
22365861,"October 4, 2023 3:33 PM",3,"October 4, 2023 3:59 PM",1536,1,,1
22365843,"October 4, 2023 3:32 PM",3,"October 4, 2023 3:32 PM",,,,
22365532,"October 4, 2023 3:24 PM",3,"October 4, 2023 4:29 PM",3859,1,,1
22365497,"October 4, 2023 3:23 PM",3,"October 4, 2023 3:23 PM",,,,
22365371,"October 4, 2023 3:20 PM",3,"October 4, 2023 3:20 PM",,,,
22364987,"October 4, 2023 3:08 PM",3,"October 4, 2023 3:08 PM",,,,
22363331,"October 4, 2023 2:52 PM",3,"October 4, 2023 3:33 PM",2494,2,,1
22363159,"October 4, 2023 2:17 PM",3,"October 4, 2023 2:23 PM",319,,,
22362001,"October 4, 2023 1:45 PM",3,"October 4, 2023 1:49 PM",236,5,1,
22361437,"October 4, 2023 1:28 PM",3,"October 4, 2023 1:38 PM",585,1,,1
22361381,"October 4, 2023 1:27 PM",3,"October 4, 2023 2:11 PM",2672,4,1,1
22361336,"October 4, 2023 1:25 PM",3,"October 4, 2023 1:36 PM",613,1,,
22361136,"October 4, 2023 1:20 PM",3,"October 4, 2023 1:20 PM",27,,,
22359225,"October 4, 2023 12:27 PM",3,"October 4, 2023 12:29 PM",117,2,1,1
22358841,"October 4, 2023 12:17 PM",3,"October 4, 2023 12:28 PM",663,1,,1
22358568,"October 4, 2023 12:10 PM",3,"October 4, 2023 12:13 PM",156,,,
22358172,"October 4, 2023 11:59 AM",3,"October 4, 2023 12:00 PM",35,2,1,
22358073,"October 4, 2023 11:57 AM",3,"October 4, 2023 12:00 PM",160,1,,1
22358062,"October 4, 2023 11:56 AM",3,"October 4, 2023 11:58 AM",68,1,,1
22357323,"October 4, 2023 11:36 AM",3,"October 4, 2023 11:38 AM",92,1,,1
22357266,"October 4, 2023 11:35 AM",3,"October 4, 2023 11:36 AM",68,1,,1
22357229,"October 4, 2023 11:34 AM",3,"October 4, 2023 11:41 AM",446,1,,
22356388,"October 4, 2023 11:13 AM",3,"October 4, 2023 11:30 AM",993,,,
22356202,"October 4, 2023 11:09 AM",3,"October 4, 2023 11:28 AM",1176,,,
22355999,"October 4, 2023 11:03 AM",3,"October 4, 2023 11:18 AM",909,1,,1
22355802,"October 4, 2023 10:57 AM",3,"October 4, 2023 11:51 AM",3217,2,,
22355359,"October 4, 2023 10:44 AM",3,"October 4, 2023 10:50 AM",396,1,,1
22354959,"October 4, 2023 10:33 AM",3,"October 4, 2023 10:33 AM",,,,
22354957,"October 4, 2023 10:33 AM",3,"October 4, 2023 10:33 AM",,,,
22354953,"October 4, 2023 10:33 AM",3,"October 4, 2023 10:33 AM",,,,
22354951,"October 4, 2023 10:33 AM",3,"October 4, 2023 10:33 AM",,,,
22354946,"October 4, 2023 10:33 AM",3,"October 4, 2023 10:33 AM",,,,
22354945,"October 4, 2023 10:33 AM",3,"October 4, 2023 10:33 AM",,,,
22354942,"October 4, 2023 10:33 AM",3,"October 4, 2023 10:33 AM",,,,
22354761,"October 4, 2023 10:26 AM",3,"October 4, 2023 10:28 AM",83,,,
22354693,"October 4, 2023 10:24 AM",3,"October 4, 2023 10:24 AM",27,,,
22354259,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354258,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354255,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354254,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354253,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354251,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354250,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354249,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354248,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354247,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354245,"October 4, 2023 10:10 AM",3,"October 4, 2023 10:10 AM",,,,
22354193,"October 4, 2023 10:08 AM",3,"October 4, 2023 10:09 AM",36,1,,
22354179,"October 4, 2023 10:08 AM",3,"October 4, 2023 10:10 AM",109,1,,
22352564,"October 4, 2023 9:05 AM",3,"October 4, 2023 9:34 AM",1728,2,,1
22352552,"October 4, 2023 9:04 AM",3,"October 4, 2023 9:04 AM",,,,
22352485,"October 4, 2023 9:02 AM",3,"October 4, 2023 9:18 AM",984,1,,
22352291,"October 4, 2023 8:52 AM",3,"October 4, 2023 8:53 AM",48,1,,
22352093,"October 4, 2023 8:42 AM",3,"October 4, 2023 8:42 AM",,,,
22351975,"October 4, 2023 8:36 AM",3,"October 4, 2023 8:36 AM",,,,
22351964,"October 4, 2023 8:35 AM",3,"October 4, 2023 8:35 AM",,,,
22351921,"October 4, 2023 8:33 AM",3,"October 4, 2023 8:35 AM",104,3,,1
22351878,"October 4, 2023 8:30 AM",3,"October 4, 2023 8:30 AM",,,,
22351877,"October 4, 2023 8:30 AM",3,"October 4, 2023 8:30 AM",,,,
22351875,"October 4, 2023 8:30 AM",3,"October 4, 2023 8:30 AM",,,,
22351424,"October 4, 2023 8:02 AM",3,"October 4, 2023 8:02 AM",,,,
22351397,"October 4, 2023 8:00 AM",3,"October 4, 2023 8:00 AM",,,,
22347677,"October 4, 2023 1:56 AM",3,"October 4, 2023 1:56 AM",,,,
22347673,"October 4, 2023 1:55 AM",3,"October 4, 2023 1:55 AM",,,,
22346521,"October 4, 2023 12:19 AM",2,"October 4, 2023 12:20 AM",51,3,,
22345344,"October 3, 2023 11:04 PM",2,"October 3, 2023 11:05 PM",64,1,,
22345069,"October 3, 2023 10:46 PM",2,"October 3, 2023 10:47 PM",76,1,,
22344943,"October 3, 2023 10:39 PM",2,"October 3, 2023 10:39 PM",23,,,
22344689,"October 3, 2023 10:25 PM",2,"October 4, 2023 6:33 PM",72506,2,,
22343764,"October 3, 2023 9:34 PM",2,"October 3, 2023 9:35 PM",17,1,,
22342648,"October 3, 2023 8:39 PM",2,"October 3, 2023 8:39 PM",,,,
22342613,"October 3, 2023 8:38 PM",2,"October 3, 2023 8:38 PM",,,,
22342520,"October 3, 2023 8:34 PM",2,"October 3, 2023 8:34 PM",54,1,,
22341583,"October 3, 2023 7:47 PM",2,"October 4, 2023 1:45 PM",64651,1,,
22339928,"October 3, 2023 6:30 PM",2,"October 3, 2023 6:31 PM",62,,,
22339865,"October 3, 2023 6:28 PM",2,"October 3, 2023 6:28 PM",28,,,
22339620,"October 3, 2023 6:17 PM",2,"October 3, 2023 6:17 PM",,,,
22339613,"October 3, 2023 6:35 PM",2,"October 3, 2023 6:35 PM",,,,
22338070,"October 3, 2023 5:19 PM",2,"October 3, 2023 5:19 PM",,,,
22338065,"October 3, 2023 5:19 PM",2,"October 3, 2023 5:19 PM",,,,
22336248,"October 3, 2023 4:24 PM",2,"October 3, 2023 4:24 PM",,,,
22335936,"October 3, 2023 4:07 PM",2,"October 3, 2023 4:07 PM",,,,
22334143,"October 3, 2023 3:14 PM",2,"October 3, 2023 3:14 PM",,,,
22334078,"October 3, 2023 3:13 PM",2,"October 3, 2023 3:13 PM",,,,
22333614,"October 3, 2023 3:00 PM",2,"October 3, 2023 3:00 PM",22,,,
22333442,"October 3, 2023 2:55 PM",2,"October 3, 2023 2:55 PM",,,,
22333246,"October 3, 2023 2:49 PM",2,"October 3, 2023 3:06 PM",1015,3,2,
22332903,"October 3, 2023 2:38 PM",2,"October 3, 2023 2:38 PM",,,,
22332608,"October 3, 2023 2:32 PM",2,"October 3, 2023 3:35 PM",3791,1,,1
22332244,"October 3, 2023 2:22 PM",2,"October 3, 2023 3:29 PM",4000,1,,1
22331694,"October 3, 2023 2:08 PM",2,"October 3, 2023 2:08 PM",13,,,
22331411,"October 3, 2023 2:01 PM",2,"October 3, 2023 2:03 PM",109,1,1,
22331097,"October 3, 2023 1:52 PM",2,"October 3, 2023 2:40 PM",2870,1,,1
22330924,"October 3, 2023 1:48 PM",2,"October 3, 2023 3:08 PM",4845,,,
22330561,"October 3, 2023 1:38 PM",2,"October 3, 2023 1:48 PM",637,1,,
22330487,"October 3, 2023 1:43 PM",2,"October 3, 2023 1:43 PM",,,,
22330004,"October 3, 2023 1:23 PM",2,"October 3, 2023 1:39 PM",952,2,,
22329843,"October 3, 2023 1:19 PM",2,"October 3, 2023 1:19 PM",17,,,
22329501,"October 3, 2023 1:09 PM",2,"October 3, 2023 1:29 PM",1192,1,,
22329409,"October 3, 2023 1:06 PM",2,"October 3, 2023 1:30 PM",1442,2,,1
22329163,"October 3, 2023 12:59 PM",2,"October 3, 2023 12:59 PM",,,,
22328962,"October 3, 2023 12:54 PM",2,"October 3, 2023 1:04 PM",618,1,,
22328946,"October 3, 2023 12:53 PM",2,"October 4, 2023 12:26 PM",84799,1,,1
22328925,"October 3, 2023 12:53 PM",2,"October 3, 2023 12:53 PM",14,,,
